Artikelnummer;Bezeichnung;NETTO;EAN
948007;"VKV ""LERNEN"" LERNUHR HOLZPUZZLE";4.55 €;4032722948007
948014;GIRLS NIGHT OUT STYLE-UP GLITZER-NAGELF.;1.15 €;4032722948014
948021;"VKV ""LERNEN"" LERNUHR-STEMPEL-SET";2.75 €;4032722948021
948038;"VKV ""LERNEN"" HOLZ-ZÄHLRAHMEN";2.90 €;4032722948038
948045;"VKV ""SICHERHEIT"" TASCHENLICHT";1.60 €;4032722948045
947994;GIRLS NIGHT OUT DEKO-TAPES 3ER SET;1.36 €;4032722947994
948069;GIRLS NIGHT OUT LIPPENSTIFT HIGHLIGHTER;0.95 €;4032722948069
948052;GNO NAGELLACK SPITZER & RADIERER;1.15 €;4032722948052
948076;"VKV ""LERNEN"" ZAHLENMEISTER";5.90 €;4032722948076
948083;"VKV ""SCHULSTART"" TASCHENTÜCHER 3-LAGIG";0.75 €;4032722948083
948137;"VKV ""SICHERHEIT"" PFLASTER-SET 10-TEILIG";1.25 €;4032722948137
948106;"VKV ""SCHULSTART"" WUNSCHKUGEL, 2-FACH SOR";2.30 €;4032722948106
948182;"VKV ""SICHERHEIT"" REFLEKTOR-STICKER-SET";1.85 €;4032722948182
948175;"VKV ""SICHERHEIT"" REFLEKT. SNAP-ARMBAND";1.36 €;4032722948175
948151;GIRLS NIGHT OUT STIFTE-ETUI;2.75 €;4032722948151
948250;"VKV ""LERNEN"" HOLZSTEMPEL-SET BUCHSTABEN";4.55 €;4032722948250
947987;"VKV ""SCHULSTART"" LERNRADIERER";1.39 €;4032722947987
948168;GIRLS NIGHT OUT KUGELSCHREIBER GLITTERST;1.85 €;4032722948168
948267;"VKV ""SCHULSTART"" ZAUBER-MALBUCH";0.70 €;4032722948267
948113;GRUSELALARM STICKY SPLASH-SPINNE;1.40 €;4032722948113
948199;"VKV ""SCHULSTART"" GESCHWISTERTÜTE 35CM";1.36 €;4032722948199
948212;"VKV ""SCHULSTART"" GLÜCKSBRINGER-KETTE";1.85 €;4032722948212
948311;"VKV ""SICHERHEIT"" UMHÄNGE-GELDBEUTEL";2.05 €;4032722948311
